,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
234,hardest-interleaved,corrects-interleaved,curriculum-strict-shuffled,0.9068,0.8135964651244034,4606,4462,444,488,0.967996248594103,0.9689229663749934
246,hardest-interleaved,smiley-reconstruction,larger-batches-larger-learning-rate,0.9068,0.8135274675634856,4635,4433,473,459,0.9684956651078757,0.9696094483053694
374,easiest-interleaved,tags-replacement,curriculum-reordered-shuffled,0.9068,0.8135861296440957,4669,4399,507,425,0.9684636137796543,0.9696002812155535
247,hardest-interleaved,smiley-reconstruction,mispredictions-appended,0.9068,0.8135804385003559,4610,4458,448,484,0.9682881517643597,0.9693345654000265
368,easiest-interleaved,tags-replacement,larger-batches-larger-learning-rate,0.9068,0.8135379529040228,4652,4416,490,442,0.9684584119411165,0.9694782215762843
575,tags-replacement,baseline,mispredictions-appended,0.9068,0.8135265461497316,4639,4429,477,455,0.9682124650136344,0.9691340441384969
449,easiest-interleaved,easiest-appended,larger-batches-larger-learning-rate,0.9068,0.813528709962286,4633,4435,471,461,0.9681299958657388,0.9691020945389175
310,hardest-interleaved,drop-duplicates,hardest-appended,0.9068,0.8135519939587149,4619,4449,457,475,0.9688147378809566,0.9700018005048975
346,hardest-interleaved,hardest-appended,corrects-appended,0.9068,0.8138808272348872,4565,4503,403,529,0.9684635737655116,0.9696868710924422
833,smiley-reconstruction,larger-batches-larger-learning-rate,hardest-appended,0.9068,0.8135340954907102,4628,4440,466,466,0.9681782329146413,0.9693678903004267
289,hardest-interleaved,baseline,hardest-appended,0.9068,0.8135519939587149,4619,4449,457,475,0.9688147378809566,0.9700018005048975
500,easiest-interleaved,hardest-appended,curriculum-reordered-shuffled,0.9068,0.8135268672451367,4641,4427,479,453,0.9682508185693152,0.9695487772709314
146,vinai-preprocessing,larger-batches-larger-learning-rate,mispredictions-interleaved,0.9068,0.8135379529040228,4652,4416,490,442,0.9687219050701279,0.9698048898029626
596,tags-replacement,drop-duplicates,mispredictions-appended,0.9068,0.8135265461497316,4639,4429,477,455,0.9682124650136344,0.9691340441384969
615,tags-replacement,mispredictions-appended,curriculum-strict-shuffled,0.9068,0.8135340954907102,4628,4440,466,466,0.9682595816665442,0.9692239350893087
471,easiest-interleaved,larger-batches-larger-learning-rate,curriculum-strict-shuffled,0.9068,0.8135267462747429,4637,4431,475,457,0.9682145657561207,0.9692165267864639
564,tags-replacement,curriculum-strict,mispredictions-interleaved,0.9068,0.813530958465883,4647,4421,485,447,0.9685908587531176,0.9696397011908875
332,hardest-interleaved,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9067,0.8133714282771467,4612,4455,451,482,0.9680047315923341,0.9690638249210384
549,tags-replacement,no-easy,larger-batches-larger-learning-rate,0.9067,0.8133492835218138,4657,4410,496,437,0.9684578917572628,0.969418751743165
1074,baseline,mispredictions-appended,mispredictions-interleaved,0.9067,0.8133347431653752,4627,4440,466,467,0.968320743283506,0.9693662928511557
533,tags-replacement,smiley-reconstruction,easiest-appended,0.9067,0.8133264590351125,4638,4429,477,456,0.967823707611218,0.968858962423603
597,tags-replacement,drop-duplicates,mispredictions-interleaved,0.9067,0.8133517886161784,4658,4409,497,436,0.968623370243979,0.9697296392538179
382,easiest-interleaved,corrects-interleaved,easiest-appended,0.9067,0.813339737028934,4624,4443,463,470,0.9677474206483538,0.9687903548904816
800,smiley-reconstruction,baseline,mispredictions-appended,0.9067,0.8133264874153369,4639,4428,478,455,0.9676712537279176,0.9686172368292332
378,easiest-interleaved,corrects-interleaved,smiley-reconstruction,0.9067,0.8133362775913934,4626,4441,465,468,0.9678698439176343,0.9690548417294783
371,easiest-interleaved,tags-replacement,curriculum-strict-shuffled,0.9067,0.813332606220498,4648,4419,487,446,0.9685062288415217,0.969598946011305
469,easiest-interleaved,larger-batches-larger-learning-rate,mispredictions-appended,0.9067,0.8133309211190732,4630,4437,469,464,0.9683132006176264,0.9692525239749312
1002,curriculum-strict,larger-batches-larger-learning-rate,hardest-appended,0.9067,0.8133532397016909,4618,4449,457,476,0.9683938891361764,0.9695643918425136
249,hardest-interleaved,smiley-reconstruction,curriculum-strict-shuffled,0.9067,0.813350663826102,4619,4448,458,475,0.9683696205586902,0.9694709976350993
250,hardest-interleaved,smiley-reconstruction,hardest-appended,0.9067,0.8134029678616439,4604,4463,443,490,0.9686552415085588,0.9698767335228895
609,tags-replacement,larger-batches-larger-learning-rate,corrects-appended,0.9067,0.8134428360805122,4596,4471,435,498,0.9680571301120668,0.9690081303764397
972,curriculum-strict,baseline,hardest-appended,0.9067,0.8133299075321926,4631,4436,470,463,0.9683669796252787,0.9695553606516596
576,tags-replacement,baseline,mispredictions-interleaved,0.9067,0.8133517886161784,4658,4409,497,436,0.968623370243979,0.9697296392538179
363,easiest-interleaved,tags-replacement,no-easy,0.9067,0.8133492835218138,4657,4410,496,437,0.9687186639245775,0.9697072238719378
352,hardest-interleaved,corrects-appended,only-corrects,0.9067,0.8134169424498445,4601,4466,440,493,0.9677700286389223,0.9687409773766216
520,tags-replacement,corrects-interleaved,larger-batches-larger-learning-rate,0.9067,0.813327648137943,4634,4433,473,460,0.9679967487708855,0.9690109555180607
993,curriculum-strict,drop-duplicates,hardest-appended,0.9067,0.8133299075321926,4631,4436,470,463,0.9683669796252787,0.9695553606516596
1174,drop-duplicates,mispredictions-appended,mispredictions-interleaved,0.9067,0.8133347431653752,4627,4440,466,467,0.968320743283506,0.9693662928511557
680,corrects-interleaved,curriculum-strict,easiest-appended,0.9067,0.8133559457406963,4617,4450,456,477,0.9673633849147643,0.9682358532316306
821,smiley-reconstruction,drop-duplicates,mispredictions-appended,0.9067,0.8133264874153369,4639,4428,478,455,0.9676712537279176,0.9686172368292332
385,easiest-interleaved,corrects-interleaved,mispredictions-appended,0.9067,0.8133648448058952,4614,4453,453,480,0.9678503570301887,0.9689292165494472
91,vinai-preprocessing,no-easy,mispredictions-interleaved,0.9067,0.813332606220498,4648,4419,487,446,0.9687931702580961,0.9698039632195425
220,hardest-interleaved,tags-replacement,corrects-appended,0.9067,0.8134976431492152,4587,4480,426,507,0.9688429878656312,0.9699214469835818
63,vinai-preprocessing,corrects-interleaved,curriculum-strict-shuffled,0.9067,0.8133437172159045,4622,4445,461,472,0.968144721070215,0.9691556065010132
44,vinai-preprocessing,tags-replacement,larger-batches-larger-learning-rate,0.9067,0.8133469088671851,4656,4411,495,438,0.9680244785717064,0.9689767481058709
128,vinai-preprocessing,easiest-appended,curriculum-strict-shuffled,0.9067,0.8133309211190732,4630,4437,469,464,0.9681913975675562,0.9691176075964751
70,vinai-preprocessing,smiley-reconstruction,no-easy,0.9067,0.8133405674360082,4653,4414,492,441,0.9683128404903428,0.969337635221518
49,vinai-preprocessing,tags-replacement,corrects-appended,0.9067,0.8133985699325619,4605,4462,444,489,0.9680414645752395,0.968962288131255
207,hardest-interleaved,easiest-interleaved,smaller-batches-smaller-learning-rate,0.9067,0.8133333389411492,4628,4439,467,466,0.9682907126694859,0.9694419646327989
1232,larger-batches-larger-learning-rate,hardest-appended,curriculum-reordered-shuffled,0.9067,0.813328583617962,4644,4423,483,450,0.9683812246600438,0.9696495733867065
237,hardest-interleaved,corrects-interleaved,curriculum-reordered-shuffled,0.9067,0.8133265609242496,4637,4430,476,457,0.9679059766884008,0.9689682311469903
160,vinai-preprocessing,mispredictions-appended,curriculum-reordered,0.9066,0.8131264593762272,4639,4427,479,455,0.968300816240492,0.9693175586443297
345,hardest-interleaved,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9066,0.8131406183076626,4623,4443,463,471,0.9680794179894942,0.9691653879345745
635,tags-replacement,hardest-appended,corrects-appended,0.9066,0.8133668964217633,4577,4489,417,517,0.9686260311844618,0.9697824612541961
518,tags-replacement,corrects-interleaved,easiest-appended,0.9066,0.8131426097625231,4622,4444,462,472,0.9679547139140858,0.9689245973717576
470,easiest-interleaved,larger-batches-larger-learning-rate,mispredictions-interleaved,0.9066,0.8131265751604735,4636,4430,476,458,0.9685870974237134,0.9696821976134957
90,vinai-preprocessing,no-easy,mispredictions-appended,0.9066,0.8131278629864168,4633,4433,473,461,0.9685390404384526,0.9694213471863937
1000,curriculum-strict,larger-batches-larger-learning-rate,mispredictions-interleaved,0.9066,0.8131265751604735,4636,4430,476,458,0.9683958698362348,0.9694528040950968
338,hardest-interleaved,mispredictions-interleaved,curriculum-reordered,0.9066,0.8131326134222416,4628,4438,468,466,0.9684228793824889,0.9695980329097434
339,hardest-interleaved,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.9066,0.8131339540647247,4627,4439,467,467,0.9684439668356384,0.9696413456102262
1237,larger-batches-larger-learning-rate,corrects-appended,only-corrects,0.9066,0.8131841540991938,4608,4458,448,486,0.9674749043301865,0.9682455608066378
73,vinai-preprocessing,smiley-reconstruction,easiest-appended,0.9066,0.8131303226755828,4630,4436,470,464,0.9679141195664196,0.968905638989933
133,vinai-preprocessing,easiest-appended,curriculum-reordered,0.9066,0.8131331462869881,4648,4418,488,446,0.9680327815062956,0.9689935770801726
175,vinai-preprocessing,hardest-appended,corrects-appended,0.9066,0.8133437468095267,4580,4486,420,514,0.9687278671773751,0.969889805224815
88,vinai-preprocessing,no-easy,drop-duplicates,0.9066,0.8131645329847234,4662,4404,502,432,0.9684138561933329,0.9693885241722686
323,hardest-interleaved,larger-batches-larger-learning-rate,curriculum-reordered,0.9066,0.8131339540647247,4627,4439,467,467,0.9685591675521796,0.9696527221495574
41,vinai-preprocessing,tags-replacement,baseline,0.9066,0.8131614433871227,4661,4405,501,433,0.9679466710714235,0.9689391516331021
450,easiest-interleaved,easiest-appended,mispredictions-appended,0.9066,0.8131880974316235,4607,4459,447,487,0.9680094332540892,0.9690189086301874
86,vinai-preprocessing,no-easy,baseline,0.9066,0.8131645329847234,4662,4404,502,432,0.9684138561933329,0.9693885241722686
353,hardest-interleaved,corrects-appended,curriculum-reordered,0.9066,0.8132942856243677,4587,4479,427,507,0.968167309053712,0.9692420021737153
43,vinai-preprocessing,tags-replacement,drop-duplicates,0.9066,0.8131614433871227,4661,4405,501,433,0.9679466710714235,0.9689391516331021
399,easiest-interleaved,smiley-reconstruction,larger-batches-larger-learning-rate,0.9066,0.8131281285102067,4643,4423,483,451,0.9679893061403622,0.9690214211816771
240,hardest-interleaved,corrects-interleaved,smaller-batches-smaller-learning-rate,0.9066,0.8131426097625231,4622,4444,462,472,0.9679005947862213,0.9690119601527669
381,easiest-interleaved,corrects-interleaved,baseline,0.9066,0.8131264063296173,4637,4429,477,457,0.9679798027814951,0.9691206630745515
545,tags-replacement,no-easy,curriculum-strict,0.9066,0.8131434683939829,4654,4412,494,440,0.96838778697943,0.9692652670384638
383,easiest-interleaved,corrects-interleaved,drop-duplicates,0.9066,0.8131264063296173,4637,4429,477,457,0.9679798027814951,0.9691206630745515
416,easiest-interleaved,no-easy,curriculum-strict-shuffled,0.9066,0.8131264593762272,4639,4427,479,455,0.9681281552151793,0.9691165510204124
264,hardest-interleaved,no-easy,hardest-appended,0.9066,0.8131601938886686,4615,4451,455,479,0.9686369950595337,0.9697367322606663
1256,mispredictions-appended,curriculum-strict-shuffled,only-corrects,0.9066,0.8131303226755828,4630,4436,470,464,0.967434229954235,0.9684233607516628
392,easiest-interleaved,corrects-interleaved,curriculum-reordered,0.9066,0.8131303226755828,4630,4436,470,464,0.9676081914391822,0.9687735732114944
607,tags-replacement,larger-batches-larger-learning-rate,curriculum-strict-shuffled,0.9066,0.8131307482695813,4646,4420,486,448,0.9682547799694324,0.9692865347869477
192,hardest-interleaved,easiest-interleaved,smiley-reconstruction,0.9065,0.8129457793650574,4620,4445,461,474,0.9686313530654276,0.969768993196108
254,hardest-interleaved,smiley-reconstruction,curriculum-reordered,0.9065,0.8129263071322335,4638,4427,479,456,0.9684309622392939,0.9696740940286352
137,vinai-preprocessing,drop-duplicates,mispredictions-interleaved,0.9065,0.8129515255367966,4657,4408,498,437,0.9686700067271776,0.9697684860064926
777,smiley-reconstruction,no-easy,curriculum-strict-shuffled,0.9065,0.8129269896770236,4634,4431,475,460,0.967968958948851,0.969057402757632
554,tags-replacement,no-easy,corrects-appended,0.9065,0.8129860620454785,4607,4458,448,487,0.9685050684313864,0.9694253788910026
839,smiley-reconstruction,mispredictions-appended,mispredictions-interleaved,0.9065,0.8129679669501846,4612,4453,453,482,0.9681078480378105,0.9692019071658099
312,hardest-interleaved,drop-duplicates,curriculum-reordered-shuffled,0.9065,0.8129541560815693,4658,4407,499,436,0.9684912235380473,0.9695866703257972
33,vinai-preprocessing,easiest-interleaved,curriculum-reordered-shuffled,0.9065,0.8129798957106104,4666,4399,507,428,0.9684737173506603,0.9695803421405289
19,vinai-preprocessing,easiest-interleaved,tags-replacement,0.9065,0.8129490253783254,4656,4409,497,438,0.968567550515054,0.9696279568331427
617,tags-replacement,mispredictions-appended,corrects-appended,0.9065,0.8131181836598618,4583,4482,424,511,0.9682625427130966,0.9692010944545637
618,tags-replacement,mispredictions-appended,curriculum-reordered-shuffled,0.9065,0.8129466555953084,4655,4410,496,439,0.9683152013247562,0.9693648886163874
834,smiley-reconstruction,larger-batches-larger-learning-rate,corrects-appended,0.9065,0.8130781292732163,4589,4476,430,505,0.9676709936359907,0.9686882636384488
341,hardest-interleaved,curriculum-strict-shuffled,corrects-appended,0.9065,0.8131551398180235,4578,4487,419,516,0.9681372784396918,0.9690720149358636
619,tags-replacement,mispredictions-appended,only-corrects,0.9065,0.8129281120840566,4632,4433,473,462,0.967953933638305,0.9688242724149476
517,tags-replacement,corrects-interleaved,baseline,0.9065,0.8129266237470436,4635,4430,476,459,0.9679468711421364,0.9690219702705684
238,hardest-interleaved,corrects-interleaved,only-corrects,0.9065,0.812936140608474,4625,4440,466,469,0.9676207958941009,0.9685405179280462
116,vinai-preprocessing,baseline,mispredictions-interleaved,0.9065,0.8129515255367966,4657,4408,498,437,0.9686700067271776,0.9697684860064926
301,hardest-interleaved,easiest-appended,corrects-appended,0.9065,0.8131708330164656,4576,4489,417,518,0.9681793733177054,0.9690813554576356
519,tags-replacement,corrects-interleaved,drop-duplicates,0.9065,0.8129266237470436,4635,4430,476,459,0.9679468711421364,0.9690219702705684
373,easiest-interleaved,tags-replacement,corrects-appended,0.9065,0.813026827843653,4598,4467,439,496,0.9685044482121761,0.9696151141502565
268,hardest-interleaved,no-easy,curriculum-reordered,0.9065,0.8129311927473117,4646,4419,487,448,0.9683804443842632,0.9693973052644904
200,hardest-interleaved,easiest-interleaved,mispredictions-interleaved,0.9065,0.8129378081131791,4624,4441,465,470,0.9686880130913471,0.9698573625305453
473,easiest-interleaved,larger-batches-larger-learning-rate,corrects-appended,0.9065,0.8130598581518182,4592,4473,433,502,0.9680730357337497,0.9689929969334927
931,no-easy,mispredictions-appended,curriculum-strict-shuffled,0.9065,0.8129435913760243,4621,4444,462,473,0.9679700793448436,0.9689108244657045
269,hardest-interleaved,no-easy,smaller-batches-smaller-learning-rate,0.9065,0.8129263071322335,4638,4427,479,456,0.968278628398421,0.9692989791210949
291,hardest-interleaved,baseline,curriculum-reordered-shuffled,0.9065,0.8129541560815693,4658,4407,499,436,0.9684912235380473,0.9695866703257972
199,hardest-interleaved,easiest-interleaved,mispredictions-appended,0.9065,0.8129748147500535,4610,4455,451,484,0.9683690603606938,0.9694544424654354
194,hardest-interleaved,easiest-interleaved,curriculum-strict,0.9065,0.8129331960020857,4627,4438,468,467,0.9683001960212817,0.9693623511281921
